gid,row,col,xcoord,ycoord,diamsec_s,diamprim_s,goldplacer_s,goldvein_s,goldsurface_s
"208464","290","384","11.75","54.75",,,,,
"208465","290","385","12.25","54.75",,,,,
"208466","290","386","12.75","54.75",,,,,
"208467","290","387","13.25","54.75",,,,,
"208468","290","388","13.75","54.75",,,,,
"208471","290","391","15.25","54.75",,,,,
"208473","290","393","16.25","54.75",,,,,
"208474","290","394","16.75","54.75",,,,,
"208475","290","395","17.25","54.75",,,,,
"208476","290","396","17.75","54.75",,,,,
"208477","290","397","18.25","54.75",,,,,
"208478","290","398","18.75","54.75",,,,,
"208480","290","400","19.75","54.75",,,,,
"208481","290","401","20.25","54.75",,,,,
"208482","290","402","20.75","54.75",,,,,
"208483","290","403","21.25","54.75",,,,,
"208484","290","404","21.75","54.75",,,,,
"208485","290","405","22.25","54.75",,,,,
"208486","290","406","22.75","54.75",,,,,
"208487","290","407","23.25","54.75",,,,,
"208488","290","408","23.75","54.75",,,,,
"208489","290","409","24.25","54.75",,,,,
"208490","290","410","24.75","54.75",,,,,
"208491","290","411","25.25","54.75",,,,,
"208492","290","412","25.75","54.75",,,,,
"208493","290","413","26.25","54.75",,,,,
"208494","290","414","26.75","54.75",,,,,
"208495","290","415","27.25","54.75",,,,,
"208496","290","416","27.75","54.75",,,,,
"208497","290","417","28.25","54.75",,,,,
"208498","290","418","28.75","54.75",,,,,
"208499","290","419","29.25","54.75",,,,,
"208500","290","420","29.75","54.75",,,,,
"208501","290","421","30.25","54.75",,,,,
"208502","290","422","30.75","54.75",,,,,
"208503","290","423","31.25","54.75",,,,,
"208504","290","424","31.75","54.75",,,,,
"208505","290","425","32.25","54.75",,,,,
"208506","290","426","32.75","54.75",,,,,
"208507","290","427","33.25","54.75",,,,,
"208508","290","428","33.75","54.75",,,,,
"208509","290","429","34.25","54.75",,,,,
"208510","290","430","34.75","54.75",,,,,
"208511","290","431","35.25","54.75",,,,,
"208512","290","432","35.75","54.75",,,,,
"208513","290","433","36.25","54.75",,,,,
"208514","290","434","36.75","54.75",,,,,
"208515","290","435","37.25","54.75",,,,,
"208516","290","436","37.75","54.75",,,,,
"208517","290","437","38.25","54.75",,,,,
"208518","290","438","38.75","54.75",,,,,
"208519","290","439","39.25","54.75",,,,,
"208520","290","440","39.75","54.75",,,,,
"208521","290","441","40.25","54.75",,,,,
"208522","290","442","40.75","54.75",,,,,
"208523","290","443","41.25","54.75",,,,,
"208524","290","444","41.75","54.75",,,,,
"208525","290","445","42.25","54.75",,,,,
"208526","290","446","42.75","54.75",,,,,
"208527","290","447","43.25","54.75",,,,,
"208528","290","448","43.75","54.75",,,,,
"208529","290","449","44.25","54.75",,,,,
"208530","290","450","44.75","54.75",,,,,
"208531","290","451","45.25","54.75",,,,,
"208532","290","452","45.75","54.75",,,,,
"208533","290","453","46.25","54.75",,,,,
"208534","290","454","46.75","54.75",,,,,
"208535","290","455","47.25","54.75",,,,,
"208536","290","456","47.75","54.75",,,,,
"208537","290","457","48.25","54.75",,,,,
"208538","290","458","48.75","54.75",,,,,
"208539","290","459","49.25","54.75",,,,,
"208540","290","460","49.75","54.75",,,,,
"208541","290","461","50.25","54.75",,,,,
"208542","290","462","50.75","54.75",,,,,
"208543","290","463","51.25","54.75",,,,,
"208544","290","464","51.75","54.75",,,,,
"208545","290","465","52.25","54.75",,,,,
"208546","290","466","52.75","54.75",,,,,
"208547","290","467","53.25","54.75",,,,,
"208548","290","468","53.75","54.75",,,,,
"208549","290","469","54.25","54.75",,,,,
"208550","290","470","54.75","54.75",,,,,
"208551","290","471","55.25","54.75",,,,,
"208552","290","472","55.75","54.75",,,,,
"208553","290","473","56.25","54.75",,,,,
"208554","290","474","56.75","54.75",,,,,
"208555","290","475","57.25","54.75",,,,,
"208556","290","476","57.75","54.75",,,,,
"208557","290","477","58.25","54.75",,,,,
"208558","290","478","58.75","54.75",,,,,
"208559","290","479","59.25","54.75",,,,,
"208560","290","480","59.75","54.75",,,,,
"208561","290","481","60.25","54.75",,,,1,
"208562","290","482","60.75","54.75",,,,,
"208563","290","483","61.25","54.75",,,,,
"208564","290","484","61.75","54.75",,,,,
"208565","290","485","62.25","54.75",,,,,
"208566","290","486","62.75","54.75",,,,,
"208567","290","487","63.25","54.75",,,,,
"208568","290","488","63.75","54.75",,,,,
"208569","290","489","64.25","54.75",,,,1,
"208570","290","490","64.75","54.75",,,,,
"208571","290","491","65.25","54.75",,,,,
"208572","290","492","65.75","54.75",,,,,
"208573","290","493","66.25","54.75",,,,,
"208574","290","494","66.75","54.75",,,,,
"208575","290","495","67.25","54.75",,,,,
"208576","290","496","67.75","54.75",,,,,
"208577","290","497","68.25","54.75",,,,,
"208578","290","498","68.75","54.75",,,,,
"208579","290","499","69.25","54.75",,,,,
"208580","290","500","69.75","54.75",,,,,
"208581","290","501","70.25","54.75",,,,,
"208582","290","502","70.75","54.75",,,,,
"208583","290","503","71.25","54.75",,,,,
"208584","290","504","71.75","54.75",,,,,
"208585","290","505","72.25","54.75",,,,,
"208586","290","506","72.75","54.75",,,,,
"208587","290","507","73.25","54.75",,,,,
"208588","290","508","73.75","54.75",,,,,
"208589","290","509","74.25","54.75",,,,,
"208590","290","510","74.75","54.75",,,,,
"208591","290","511","75.25","54.75",,,,,
"208592","290","512","75.75","54.75",,,,,
"208593","290","513","76.25","54.75",,,,,
"208594","290","514","76.75","54.75",,,,,
"208595","290","515","77.25","54.75",,,,,
"208596","290","516","77.75","54.75",,,,,
"208597","290","517","78.25","54.75",,,,,
"208598","290","518","78.75","54.75",,,,,
"208599","290","519","79.25","54.75",,,,,
"208600","290","520","79.75","54.75",,,,,
"208601","290","521","80.25","54.75",,,,,
"208602","290","522","80.75","54.75",,,,,
"208603","290","523","81.25","54.75",,,,,
"208604","290","524","81.75","54.75",,,,,
"208605","290","525","82.25","54.75",,,,,
"208606","290","526","82.75","54.75",,,,,
"208607","290","527","83.25","54.75",,,,,
"208608","290","528","83.75","54.75",,,,,
"208609","290","529","84.25","54.75",,,,,
"208610","290","530","84.75","54.75",,,,1,
"208611","290","531","85.25","54.75",,,,,
"208612","290","532","85.75","54.75",,,,,
"208613","290","533","86.25","54.75",,,,,
"208614","290","534","86.75","54.75",,,,,
"208615","290","535","87.25","54.75",,,,,
"208616","290","536","87.75","54.75",,,,,
"208617","290","537","88.25","54.75",,,,,
"208618","290","538","88.75","54.75",,,,,
"208619","290","539","89.25","54.75",,,,,
"208620","290","540","89.75","54.75",,,,,
"208621","290","541","90.25","54.75",,,,,
"208622","290","542","90.75","54.75",,,,,
"208623","290","543","91.25","54.75",,,,,
"208624","290","544","91.75","54.75",,,,,
"208625","290","545","92.25","54.75",,,,,
"208626","290","546","92.75","54.75",,,1,,
"208627","290","547","93.25","54.75",,,,,
"208628","290","548","93.75","54.75",,,,,
"208629","290","549","94.25","54.75",,,,,
"208630","290","550","94.75","54.75",,,,,
"208631","290","551","95.25","54.75",,,,,
"208632","290","552","95.75","54.75",,,,,
"208633","290","553","96.25","54.75",,,,,
"208634","290","554","96.75","54.75",,,,,
"208635","290","555","97.25","54.75",,,,,
"208636","290","556","97.75","54.75",,,,,
"208637","290","557","98.25","54.75",,,,,
"208638","290","558","98.75","54.75",,,,,
"208639","290","559","99.25","54.75",,,,,
"208640","290","560","99.75","54.75",,,,,
"208641","290","561","100.25","54.75",,,,,
"208642","290","562","100.75","54.75",,,,,
"208643","290","563","101.25","54.75",,,,,
"208644","290","564","101.75","54.75",,,,,
"208645","290","565","102.25","54.75",,,,,
"208646","290","566","102.75","54.75",,,,,
"208647","290","567","103.25","54.75",,,,,
"208648","290","568","103.75","54.75",,,,,
"208649","290","569","104.25","54.75",,,,,
"208650","290","570","104.75","54.75",,,,,
"208651","290","571","105.25","54.75",,,,,
"208652","290","572","105.75","54.75",,,,,
"208653","290","573","106.25","54.75",,,,,
"208654","290","574","106.75","54.75",,,,,
"208655","290","575","107.25","54.75",,,,,
"208656","290","576","107.75","54.75",,,,,
"208657","290","577","108.25","54.75",,,,,
"208658","290","578","108.75","54.75",,,,,
"208659","290","579","109.25","54.75",,,,,
"208660","290","580","109.75","54.75",,,,1,
"208661","290","581","110.25","54.75",,,,,
"208662","290","582","110.75","54.75",,,,,
"208663","290","583","111.25","54.75",,,,,
"208664","290","584","111.75","54.75",,,,,
"208665","290","585","112.25","54.75",,,,,
"208666","290","586","112.75","54.75",,,,,
"208667","290","587","113.25","54.75",,,,,
"208668","290","588","113.75","54.75",,,,,
"208669","290","589","114.25","54.75",,,,,
"208670","290","590","114.75","54.75",,,,,
"208671","290","591","115.25","54.75",,,,,
"208672","290","592","115.75","54.75",,,,,
"208673","290","593","116.25","54.75",,,,,
"208674","290","594","116.75","54.75",,,,,
"208675","290","595","117.25","54.75",,,,,
"208676","290","596","117.75","54.75",,,,,
"208677","290","597","118.25","54.75",,,,,
"208678","290","598","118.75","54.75",,,,,
"208679","290","599","119.25","54.75",,,,,
"208680","290","600","119.75","54.75",,,,,
"208681","290","601","120.25","54.75",,,,,
"208682","290","602","120.75","54.75",,,,,
"208683","290","603","121.25","54.75",,,,,
"208684","290","604","121.75","54.75",,,,,
"208685","290","605","122.25","54.75",,,,,
"208686","290","606","122.75","54.75",,,,,
"208687","290","607","123.25","54.75",,,,,
"208688","290","608","123.75","54.75",,,,,
"208689","290","609","124.25","54.75",,,,,
"208690","290","610","124.75","54.75",,,,,
"208691","290","611","125.25","54.75",,,,,
"208692","290","612","125.75","54.75",,,,,
"208693","290","613","126.25","54.75",,,,,
"208694","290","614","126.75","54.75",,,,,
"208695","290","615","127.25","54.75",,,,,
"208696","290","616","127.75","54.75",,,,,
"208697","290","617","128.25","54.75",,,,,
"208698","290","618","128.75","54.75",,,1,,
"208699","290","619","129.25","54.75",,,,1,
"208700","290","620","129.75","54.75",,,,,
"208701","290","621","130.25","54.75",,,,,
"208702","290","622","130.75","54.75",,,,,
"208703","290","623","131.25","54.75",,,,,
"208704","290","624","131.75","54.75",,,,,
"208705","290","625","132.25","54.75",,,,,1
"208706","290","626","132.75","54.75",,,,,
"208707","290","627","133.25","54.75",,,,,
"208708","290","628","133.75","54.75",,,,,
"208709","290","629","134.25","54.75",,,,,
"208710","290","630","134.75","54.75",,,,,
"208711","290","631","135.25","54.75",,,,,
"208712","290","632","135.75","54.75",,,,,
"208713","290","633","136.25","54.75",,,,,
"208714","290","634","136.75","54.75",,,,,
"208715","290","635","137.25","54.75",,,,,
"208716","290","636","137.75","54.75",,,,,
"208717","290","637","138.25","54.75",,,,,
"208752","290","672","155.75","54.75",,,,,
"208753","290","673","156.25","54.75",,,,,
"208754","290","674","156.75","54.75",,,,,
"208755","290","675","157.25","54.75",,,,,
"208756","290","676","157.75","54.75",,,,,
"208757","290","677","158.25","54.75",,,,,
"208758","290","678","158.75","54.75",,,1,,
"208759","290","679","159.25","54.75",,,,,
"208760","290","680","159.75","54.75",,,,,
"208761","290","681","160.25","54.75",,,,,
"208762","290","682","160.75","54.75",,,,,
"208763","290","683","161.25","54.75",,,,,
"208764","290","684","161.75","54.75",,,,,
"208765","290","685","162.25","54.75",,,,,
"208773","290","693","166.25","54.75",,,,,
"208774","290","694","166.75","54.75",,,,,
"208775","290","695","167.25","54.75",,,,,
"208776","290","696","167.75","54.75",,,,,
"208777","290","697","168.25","54.75",,,,,
"208833","291","33","-163.75","55.25",,,,,
"208834","291","34","-163.25","55.25",,,,,
"208835","291","35","-162.75","55.25",,,,,
"208836","291","36","-162.25","55.25",,,,,
"208837","291","37","-161.75","55.25",,,,,
"208838","291","38","-161.25","55.25",,,,,
"208839","291","39","-160.75","55.25",,,,,
"208840","291","40","-160.25","55.25",,,,,
"208841","291","41","-159.75","55.25",,,,,
"208842","291","42","-159.25","55.25",,,,,
"208893","291","93","-133.75","55.25",,,,,
"208894","291","94","-133.25","55.25",,,,,
"208895","291","95","-132.75","55.25",,,,,
"208896","291","96","-132.25","55.25",,,,,
"208897","291","97","-131.75","55.25",,,,,
"208898","291","98","-131.25","55.25",,,,,
"208899","291","99","-130.75","55.25",,,,,
"208900","291","100","-130.25","55.25",,,,,
"208901","291","101","-129.75","55.25",,,,,
"208902","291","102","-129.25","55.25",,,,,
"208903","291","103","-128.75","55.25",,,,,
"208904","291","104","-128.25","55.25",,,,,
"208905","291","105","-127.75","55.25",,,,,
"208906","291","106","-127.25","55.25",,,,,
"208907","291","107","-126.75","55.25",,,,,
"208908","291","108","-126.25","55.25",,,,,
"208909","291","109","-125.75","55.25",,,,,
"208910","291","110","-125.25","55.25",,,,,
"208911","291","111","-124.75","55.25",,,,,
"208912","291","112","-124.25","55.25",,,,,
"208913","291","113","-123.75","55.25",,,,,
"208914","291","114","-123.25","55.25",,,,,
"208915","291","115","-122.75","55.25",,,,,
"208916","291","116","-122.25","55.25",,,,,
"208917","291","117","-121.75","55.25",,,,,
"208918","291","118","-121.25","55.25",,,,,
"208919","291","119","-120.75","55.25",,,,,
"208920","291","120","-120.25","55.25",,,,,
"208921","291","121","-119.75","55.25",,,,,
"208922","291","122","-119.25","55.25",,,,,
"208923","291","123","-118.75","55.25",,,,,
"208924","291","124","-118.25","55.25",,,,,
"208925","291","125","-117.75","55.25",,,,,
"208926","291","126","-117.25","55.25",,,,,
"208927","291","127","-116.75","55.25",,,,,
"208928","291","128","-116.25","55.25",,,,,
"208929","291","129","-115.75","55.25",,,,,
"208930","291","130","-115.25","55.25",,,,,
"208931","291","131","-114.75","55.25",,,,,
"208932","291","132","-114.25","55.25",,,,,
"208933","291","133","-113.75","55.25",,,,,
"208934","291","134","-113.25","55.25",,,,,
"208935","291","135","-112.75","55.25",,,,,
"208936","291","136","-112.25","55.25",,,,,
"208937","291","137","-111.75","55.25",,,,,
"208938","291","138","-111.25","55.25",,,,,
"208939","291","139","-110.75","55.25",,,,,
"208940","291","140","-110.25","55.25",,,,,
"208941","291","141","-109.75","55.25",,,,,
"208942","291","142","-109.25","55.25",,,,,
"208943","291","143","-108.75","55.25",,,,,
"208944","291","144","-108.25","55.25",,,,,
"208945","291","145","-107.75","55.25",,,,,
"208946","291","146","-107.25","55.25",,,,,
"208947","291","147","-106.75","55.25",,,,,
"208948","291","148","-106.25","55.25",,,,,
"208949","291","149","-105.75","55.25",,,,,
"208950","291","150","-105.25","55.25",,,,,
"208951","291","151","-104.75","55.25",,,,,
"208952","291","152","-104.25","55.25",,,,,
"208953","291","153","-103.75","55.25",,,,,
"208954","291","154","-103.25","55.25",,,,,
"208955","291","155","-102.75","55.25",,,,,
"208956","291","156","-102.25","55.25",,,,,
"208957","291","157","-101.75","55.25",,,,,
"208958","291","158","-101.25","55.25",,,,,
"208959","291","159","-100.75","55.25",,,,,
"208960","291","160","-100.25","55.25",,,,,
"208961","291","161","-99.75","55.25",,,,,
"208962","291","162","-99.25","55.25",,,,,
"208963","291","163","-98.75","55.25",,,,,
"208964","291","164","-98.25","55.25",,,,,
"208965","291","165","-97.75","55.25",,,,,
"208966","291","166","-97.25","55.25",,,,,
"208967","291","167","-96.75","55.25",,,,,
"208968","291","168","-96.25","55.25",,,,,
"208969","291","169","-95.75","55.25",,,,,
"208970","291","170","-95.25","55.25",,,,,
"208971","291","171","-94.75","55.25",,,,,
"208972","291","172","-94.25","55.25",,,,,
"208973","291","173","-93.75","55.25",,,,,
"208974","291","174","-93.25","55.25",,,,,
"208975","291","175","-92.75","55.25",,,,,
"208976","291","176","-92.25","55.25",,,,,
"208977","291","177","-91.75","55.25",,,,,
"208978","291","178","-91.25","55.25",,,,,
"208979","291","179","-90.75","55.25",,,,,
"208980","291","180","-90.25","55.25",,,,,
"208981","291","181","-89.75","55.25",,,,,
"208982","291","182","-89.25","55.25",,,,,
"208983","291","183","-88.75","55.25",,,,,
"208984","291","184","-88.25","55.25",,,,,
"208985","291","185","-87.75","55.25",,,,,
"208986","291","186","-87.25","55.25",,,,,
"208987","291","187","-86.75","55.25",,,,,
"208988","291","188","-86.25","55.25",,,,,
"208989","291","189","-85.75","55.25",,,,,
"208990","291","190","-85.25","55.25",,,,,
"208991","291","191","-84.75","55.25",,,,,
"208992","291","192","-84.25","55.25",,,,,
"208993","291","193","-83.75","55.25",,,,,
"208994","291","194","-83.25","55.25",,,,,
"208995","291","195","-82.75","55.25",,,,,
"208996","291","196","-82.25","55.25",,,,,
"209004","291","204","-78.25","55.25",,,,,
"209005","291","205","-77.75","55.25",,,,,
"209006","291","206","-77.25","55.25",,,,,
"209007","291","207","-76.75","55.25",,,,,
"209008","291","208","-76.25","55.25",,,,,
"209009","291","209","-75.75","55.25",,,,,
"209010","291","210","-75.25","55.25",,,,,
"209011","291","211","-74.75","55.25",,,,,
"209012","291","212","-74.25","55.25",,,,,
"209013","291","213","-73.75","55.25",,,,,
"209014","291","214","-73.25","55.25",,,,,
"209015","291","215","-72.75","55.25",,,,,
"209016","291","216","-72.25","55.25",,,,,
"209017","291","217","-71.75","55.25",,,,,
"209018","291","218","-71.25","55.25",,,,,
"209019","291","219","-70.75","55.25",,,,,
"209020","291","220","-70.25","55.25",,,,,
"209021","291","221","-69.75","55.25",,,,,
"209022","291","222","-69.25","55.25",,,,,
"209023","291","223","-68.75","55.25",,,,,
"209024","291","224","-68.25","55.25",,,,,
"209025","291","225","-67.75","55.25",,,,,
